АВС/ DEF;От;До;Емкость;Оператор;Регион
902	;	6028555	;	6028555	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6028556	;	6028654	;	99	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6028655	;	6028655	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6028656	;	6028807	;	152	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6028808	;	6028808	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6028809	;	6029003	;	195	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6029004	;	6029004	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6029005	;	6029109	;	105	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6029110	;	6029110	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6029111	;	6029192	;	82	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6029193	;	6029193	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6029194	;	6029406	;	213	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6029407	;	6029407	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6029408	;	6029451	;	44	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6029452	;	6029452	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6029453	;	6029507	;	55	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6029508	;	6029508	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6029509	;	6029518	;	10	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6029519	;	6029519	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6029520	;	6029539	;	20	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6029540	;	6029540	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6029541	;	6029541	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6029542	;	6029542	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6029543	;	6029551	;	9	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6029552	;	6029552	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6029553	;	6029561	;	9	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6029562	;	6029562	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6029563	;	6029597	;	35	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6029598	;	6029598	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6029599	;	6029616	;	18	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6029617	;	6029617	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6029618	;	6029792	;	175	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6029793	;	6029793	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6029794	;	6029849	;	56	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6029850	;	6029850	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6029851	;	6029904	;	54	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6029905	;	6029905	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6029906	;	6029938	;	33	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6029939	;	6029939	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6029940	;	6029965	;	26	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6029966	;	6029966	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6029967	;	6030001	;	35	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6030002	;	6030002	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6030003	;	6030030	;	28	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6030031	;	6030031	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6030032	;	6030034	;	3	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6030035	;	6030035	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6030036	;	6030059	;	24	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6030060	;	6030060	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6030061	;	6030061	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6030062	;	6030062	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6030063	;	6030066	;	4	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6030067	;	6030067	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6030068	;	6030089	;	22	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6030090	;	6030090	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6030091	;	6030199	;	109	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6030200	;	6030200	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6030201	;	6030282	;	82	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6030283	;	6030283	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6030284	;	6030299	;	16	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6030300	;	6030300	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6030301	;	6030317	;	17	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6030318	;	6030318	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6030319	;	6030706	;	388	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6030707	;	6030707	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6030708	;	6030987	;	280	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6030988	;	6030988	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6030989	;	6030989	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6030990	;	6030990	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6030991	;	6031009	;	19	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6031010	;	6031010	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6031011	;	6031070	;	60	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6031071	;	6031071	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6031072	;	6031178	;	107	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6031179	;	6031179	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6031180	;	6031296	;	117	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6031297	;	6031297	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6031298	;	6031366	;	69	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6031367	;	6031367	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6031368	;	6031417	;	50	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6031418	;	6031418	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6031419	;	6031628	;	210	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6031629	;	6031629	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6031630	;	6031722	;	93	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6031723	;	6031723	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6031724	;	6031730	;	7	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6031731	;	6031731	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6031732	;	6031778	;	47	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6031779	;	6031779	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6031780	;	6031793	;	14	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6031794	;	6031794	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6031795	;	6031799	;	5	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6031800	;	6031800	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6031801	;	6031950	;	150	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6031951	;	6031951	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6031952	;	6032196	;	245	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6032197	;	6032197	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6032198	;	6032220	;	23	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6032221	;	6032221	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6032222	;	6032555	;	334	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6032556	;	6032556	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6032557	;	6032561	;	5	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6032562	;	6032563	;	2	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6032564	;	6032568	;	5	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6032569	;	6032569	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6032570	;	6032572	;	3	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6032573	;	6032573	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6032574	;	6032585	;	12	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6032586	;	6032586	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6032587	;	6032594	;	8	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6032595	;	6032595	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6032596	;	6032600	;	5	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6032601	;	6032601	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6032602	;	6032602	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6032603	;	6032603	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6032604	;	6032651	;	48	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6032652	;	6032652	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6032653	;	6032663	;	11	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6032664	;	6032664	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6032665	;	6032669	;	5	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6032670	;	6032670	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6032671	;	6032687	;	17	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6032688	;	6032688	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6032689	;	6032814	;	126	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6032815	;	6032815	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6032816	;	6033331	;	516	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6033332	;	6033332	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6033333	;	6033387	;	55	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6033388	;	6033388	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6033389	;	6033780	;	392	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6033781	;	6033781	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6033782	;	6033824	;	43	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6033825	;	6033825	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6033826	;	6033828	;	3	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6033829	;	6033829	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6033830	;	6033835	;	6	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6033836	;	6033836	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6033837	;	6033844	;	8	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6033845	;	6033845	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6033846	;	6033846	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6033847	;	6033847	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6033848	;	6033898	;	51	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6033899	;	6033899	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6033900	;	6034034	;	135	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6034035	;	6034035	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6034036	;	6034045	;	10	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6034046	;	6034046	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6034047	;	6034553	;	507	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6034554	;	6034554	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6034555	;	6034564	;	10	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6034565	;	6034565	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6034566	;	6034683	;	118	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6034684	;	6034684	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6034685	;	6034699	;	15	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6034700	;	6034700	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6034701	;	6034883	;	183	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6034884	;	6034884	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6034885	;	6035388	;	504	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6035389	;	6035389	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6035390	;	6036012	;	623	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6036013	;	6036013	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6036014	;	6036014	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6036015	;	6036015	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6036016	;	6036018	;	3	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6036019	;	6036019	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6036020	;	6036021	;	2	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6036022	;	6036022	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6036023	;	6036023	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6036024	;	6036024	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6036025	;	6036028	;	4	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6036029	;	6036029	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6036030	;	6036033	;	4	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6036034	;	6036034	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6036035	;	6036050	;	16	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6036051	;	6036052	;	2	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6036053	;	6036067	;	15	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6036068	;	6036068	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6036069	;	6036076	;	8	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6036077	;	6036077	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6036078	;	6036082	;	5	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6036083	;	6036083	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6036084	;	6036151	;	68	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6036152	;	6036152	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6036153	;	6036662	;	510	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6036663	;	6036663	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6036664	;	6037030	;	367	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6037031	;	6037031	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6037032	;	6037034	;	3	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6037035	;	6037035	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6037036	;	6037038	;	3	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6037039	;	6037040	;	2	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6037041	;	6037079	;	39	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6037080	;	6037080	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6037081	;	6037681	;	601	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6037682	;	6037682	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6037683	;	6038013	;	331	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6038014	;	6038014	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6038015	;	6038033	;	19	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6038034	;	6038034	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
902	;	6038035	;	6038083	;	49	;	ООО "Т2 Мобайл"	;	Челябинская обл.
